order_id,customer_id,customer_name,segment,category,sub_category,region,market,ship_mode,order_priority,quantity,sales,profit,discount,order_date,state
CA-2015-100869,MA-17560,Matt Abelman,Home Office,Office Supplies,Fasteners,South,APAC,First Class,High,9,3430.80,219.89,0.10,2015-01-22,Virginia
CA-2015-100870,SO-20335,Sean O'Donnell,Home Office,Technology,Copiers,South,LATAM,First Class,Low,3,1419.06,88.52,0.20,2016-05-10,Virginia
CA-2016-100871,EH-13945,Eric Hoffmann,Corporate,Technology,Machines,South,EU,Second Class,Critical,3,52.56,8.20,0.20,2016-02-29,Illinois
CA-2015-100872,IM-15070,Irene Maddox,Corporate,Technology,Accessories,West,APAC,First Class,Low,4,895.32,-468.54,0.45,2015-08-24,North Carolina
CA-2015-100873,AG-10270,Alejandro Grove,Corporate,Furniture,Furnishings,West,US,Same Day,Critical,11,2661.67,1190.38,0.00,2015-12-23,Ohio
CA-2016-100874,IM-15070,Irene Maddox,Consumer,Office Supplies,Supplies,East,EU,Standard Class,Critical,13,733.46,-279.64,0.20,2016-07-04,New York
CA-2014-100875,DV-13045,Darrin Van Huff,Home Office,Office Supplies,Appliances,West,APAC,First Class,Medium,6,319.50,-150.05,0.45,2016-05-23,North Carolina
CA-2016-100876,SF-20065,Sandra Flanagan,Consumer,Technology,Accessories,Central,US,Second Class,Critical,11,2250.27,-355.05,0.00,2016-04-24,California
CA-2014-100877,AG-10270,Alejandro Grove,Corporate,Technology,Copiers,Central,APAC,Standard Class,High,12,3062.52,345.90,0.10,2016-05-12,Ohio
CA-2014-100878,LC-16885,Lena Creighton,Home Office,Technology,Accessories,West,EU,First Class,Low,10,4654.90,-579.21,0.00,2014-04-03,Texas
CA-2016-100879,CG-12520,Claire Gute,Consumer,Furniture,Furnishings,East,APAC,Standard Class,Critical,8,361.84,-36.16,0.10,2015-11-29,Florida
CA-2014-100880,IM-15070,Irene Maddox,Consumer,Office Supplies,Binders,Central,APAC,Same Day,High,10,1611.90,391.58,0.10,2014-10-07,New York
CA-2016-100881,MA-17560,Matt Abelman,Consumer,Office Supplies,Labels,West,LATAM,Second Class,Medium,6,2323.92,-831.30,0.45,2015-10-09,Pennsylvania
CA-2015-100882,SF-20065,Sandra Flanagan,Consumer,Technology,Machines,East,APAC,Second Class,Critical,4,697.52,-203.29,0.45,2016-01-31,Florida
CA-2015-100883,DV-13045,Darrin Van Huff,Home Office,Furniture,Chairs,West,APAC,Standard Class,High,8,593.68,-261.25,0.45,2015-08-01,California
CA-2015-100884,IM-15070,Irene Maddox,Consumer,Office Supplies,Storage,South,EU,Standard Class,Critical,6,1029.90,-80.72,0.00,2015-01-02,North Carolina
CA-2016-100885,TB-21520,Tracy Blumstein,Corporate,Technology,Phones,South,LATAM,First Class,Low,12,2432.04,-330.34,0.10,2015-01-18,Washington
CA-2014-100886,GH-14410,Gary Hansen,Home Office,Furniture,Tables,East,APAC,Second Class,Medium,7,2717.19,-1058.38,0.45,2014-01-30,Texas
CA-2015-100887,KB-16585,Ken Black,Consumer,Furniture,Bookcases,South,US,Second Class,Medium,5,1987.35,439.14,0.10,2015-04-15,Texas
CA-2014-100888,ZD-21925,Zuschuss Donatelli,Consumer,Office Supplies,Art,Central,US,Same Day,Medium,3,365.73,-5.94,0.10,2016-01-12,Illinois
CA-2015-100889,BH-11710,Brosina Hoffman,Corporate,Office Supplies,Supplies,East,US,Same Day,Medium,11,2200.55,645.51,0.10,2015-11-16,Illinois
CA-2014-100890,AA-10315,Alex Avila,Corporate,Office Supplies,Labels,South,US,Second Class,Medium,5,2054.00,-230.03,0.30,2015-07-01,Washington
CA-2014-100891,SF-20065,Sandra Flanagan,Home Office,Office Supplies,Labels,East,EU,Same Day,Medium,9,3712.50,-967.25,0.45,2015-02-12,California
CA-2015-100892,HP-14815,Harold Pawlan,Corporate,Office Supplies,Paper,South,US,First Class,Critical,2,346.20,-8.06,0.10,2014-10-19,Texas
CA-2014-100893,IM-15070,Irene Maddox,Home Office,Office Supplies,Supplies,South,US,Second Class,High,14,807.52,20.26,0.00,2016-01-21,Texas
CA-2015-100894,LC-16885,Lena Creighton,Corporate,Technology,Phones,West,APAC,Same Day,High,11,2530.77,-189.86,0.30,2015-11-18,New York
CA-2015-100895,RA-19885,Ruben Ausman,Consumer,Office Supplies,Supplies,East,LATAM,Same Day,Low,6,2349.60,349.41,0.20,2016-09-22,Texas
CA-2015-100896,CG-12520,Claire Gute,Consumer,Office Supplies,Fasteners,South,APAC,Standard Class,Low,4,1039.48,-184.03,0.45,2015-04-11,Ohio
CA-2015-100897,TB-21520,Tracy Blumstein,Consumer,Office Supplies,Appliances,Central,EU,First Class,High,10,3447.60,-425.07,0.20,2015-11-23,Pennsylvania
CA-2014-100898,CG-12520,Claire Gute,Home Office,Office Supplies,Labels,South,EU,Second Class,Low,5,1599.05,-923.30,0.45,2016-01-20,Virginia
CA-2016-100899,BH-11710,Brosina Hoffman,Home Office,Furniture,Chairs,East,LATAM,Standard Class,Low,11,2741.86,-481.19,0.20,2015-04-15,Illinois
CA-2014-100900,SF-20065,Sandra Flanagan,Corporate,Furniture,Chairs,Central,LATAM,Same Day,Low,10,4885.40,235.69,0.00,2016-01-13,Texas
CA-2015-100901,AG-10270,Alejandro Grove,Corporate,Technology,Accessories,East,US,First Class,Critical,14,6392.54,2019.21,0.00,2015-08-08,Washington
CA-2014-100902,EH-13945,Eric Hoffmann,Home Office,Office Supplies,Binders,Central,APAC,Standard Class,Critical,5,1266.35,244.41,0.00,2016-07-20,Washington
CA-2015-100903,CG-12520,Claire Gute,Consumer,Office Supplies,Binders,East,EU,Standard Class,High,5,685.95,-93.52,0.45,2015-10-13,Washington
CA-2016-100904,SO-20335,Sean O'Donnell,Corporate,Technology,Machines,South,LATAM,Standard Class,High,12,4289.52,-505.54,0.30,2015-10-13,Illinois
CA-2014-100905,KB-16585,Ken Black,Home Office,Office Supplies,Storage,South,APAC,Same Day,Low,3,700.98,-254.52,0.30,2015-12-16,North Carolina
CA-2015-100906,SO-20335,Sean O'Donnell,Corporate,Technology,Phones,Central,APAC,Same Day,Critical,9,4432.95,-288.55,0.00,2015-06-27,California
CA-2014-100907,AA-10315,Alex Avila,Corporate,Technology,Copiers,South,EU,Same Day,Medium,10,1790.60,-411.83,0.30,2016-02-23,Pennsylvania
CA-2014-100908,RA-19885,Ruben Ausman,Home Office,Furniture,Bookcases,South,LATAM,First Class,Medium,7,791.42,135.32,0.00,2014-07-02,Pennsylvania
CA-2016-100909,RA-19885,Ruben Ausman,Home Office,Office Supplies,Labels,Central,LATAM,Second Class,Critical,13,2402.01,556.67,0.00,2015-12-05,Ohio
CA-2016-100910,TB-21520,Tracy Blumstein,Corporate,Office Supplies,Storage,South,EU,Standard Class,Critical,3,1387.02,-55.43,0.10,2014-01-04,North Carolina
CA-2016-100911,CV-12805,Cynthia Voltz,Home Office,Office Supplies,Paper,West,LATAM,Standard Class,High,7,689.43,139.45,0.00,2014-05-22,North Carolina
CA-2016-100912,PK-19075,Pete Kriz,Corporate,Furniture,Tables,East,EU,Same Day,High,11,550.33,-212.00,0.20,2015-09-08,Washington
CA-2016-100913,IM-15070,Irene Maddox,Corporate,Office Supplies,Envelopes,South,EU,Same Day,Medium,6,423.96,161.69,0.00,2014-07-31,Texas
CA-2014-100914,TB-21520,Tracy Blumstein,Consumer,Technology,Accessories,South,US,Standard Class,Low,13,3951.74,659.37,0.20,2016-07-19,Pennsylvania
CA-2014-100915,GH-14410,Gary Hansen,Home Office,Office Supplies,Paper,West,LATAM,Same Day,Low,2,785.22,136.77,0.20,2015-07-05,Florida
CA-2015-100916,EB-13870,Emily Burns,Consumer,Technology,Accessories,West,EU,First Class,Low,6,1216.32,-293.10,0.45,2015-03-27,Texas
CA-2015-100917,SF-20065,Sandra Flanagan,Home Office,Office Supplies,Labels,West,LATAM,Same Day,Medium,3,1370.76,-498.20,0.30,2014-04-10,Florida
CA-2014-100918,KB-16585,Ken Black,Consumer,Office Supplies,Storage,East,APAC,Standard Class,Medium,6,2368.50,-72.59,0.20,2015-09-01,Illinois
CA-2015-100919,LC-16885,Lena Creighton,Home Office,Office Supplies,Fasteners,South,APAC,Second Class,Medium,5,2363.35,162.99,0.10,2014-11-09,Texas
CA-2015-100920,RA-19885,Ruben Ausman,Consumer,Office Supplies,Paper,West,APAC,First Class,Critical,5,1601.00,565.31,0.00,2015-08-21,Ohio
CA-2015-100921,RA-19885,Ruben Ausman,Corporate,Furniture,Furnishings,East,LATAM,Second Class,Critical,11,903.76,-402.81,0.45,2015-01-19,Pennsylvania
CA-2016-100922,CG-12520,Claire Gute,Home Office,Technology,Accessories,West,EU,First Class,Critical,6,697.74,-107.59,0.10,2014-10-12,Ohio
CA-2014-100923,LC-16885,Lena Creighton,Corporate,Technology,Accessories,West,LATAM,Standard Class,High,14,5241.60,-347.06,0.45,2016-01-30,Virginia
CA-2014-100924,SO-20335,Sean O'Donnell,Corporate,Office Supplies,Supplies,East,EU,First Class,Medium,9,3816.63,-316.02,0.45,2016-09-20,Washington
CA-2014-100925,PK-19075,Pete Kriz,Home Office,Technology,Phones,East,US,Second Class,High,3,74.76,-35.68,0.45,2014-10-12,California
CA-2014-100926,HP-14815,Harold Pawlan,Corporate,Furniture,Chairs,West,EU,Same Day,Low,10,3820.30,-757.27,0.30,2015-07-04,Ohio
CA-2016-100927,SO-20335,Sean O'Donnell,Consumer,Office Supplies,Envelopes,South,US,Same Day,Medium,2,546.94,48.62,0.10,2014-11-04,North Carolina
CA-2016-100928,CV-12805,Cynthia Voltz,Consumer,Technology,Phones,Central,LATAM,First Class,High,1,129.62,-14.14,0.30,2015-05-20,Florida
CA-2014-100929,SN-20710,Stephanie Phelps,Consumer,Furniture,Furnishings,South,US,First Class,Critical,5,1702.65,-764.96,0.45,2015-03-27,Ohio
CA-2015-100930,IM-15070,Irene Maddox,Corporate,Furniture,Bookcases,East,EU,Standard Class,Medium,13,2845.05,-963.14,0.20,2016-06-01,Washington
CA-2016-100931,ZD-21925,Zuschuss Donatelli,Consumer,Technology,Machines,East,APAC,Second Class,Medium,6,2306.28,-998.86,0.30,2014-11-04,Pennsylvania
CA-2015-100932,IM-15070,Irene Maddox,Home Office,Furniture,Chairs,Central,EU,First Class,Critical,6,2871.42,-216.02,0.30,2016-03-18,Florida
CA-2016-100933,SF-20065,Sandra Flanagan,Corporate,Furniture,Furnishings,South,US,Same Day,Low,6,2188.32,-235.66,0.20,2015-03-12,Pennsylvania
CA-2014-100934,SF-20065,Sandra Flanagan,Home Office,Technology,Copiers,Central,APAC,First Class,Low,8,3077.52,1021.88,0.00,2014-07-27,Illinois
CA-2016-100935,EH-13945,Eric Hoffmann,Corporate,Office Supplies,Labels,Central,US,Standard Class,Medium,9,2539.71,554.57,0.10,2015-09-25,Texas
CA-2016-100936,KB-16585,Ken Black,Home Office,Technology,Phones,South,EU,First Class,Critical,12,3582.12,1102.57,0.00,2015-02-04,California
CA-2015-100937,BH-11710,Brosina Hoffman,Consumer,Furniture,Furnishings,West,APAC,Same Day,Medium,5,1356.30,136.10,0.30,2014-04-24,Texas
CA-2016-100938,LC-16885,Lena Creighton,Corporate,Office Supplies,Envelopes,Central,US,Second Class,Low,9,437.04,-37.98,0.10,2015-07-14,Illinois
CA-2014-100939,SF-20065,Sandra Flanagan,Home Office,Office Supplies,Envelopes,Central,APAC,Standard Class,Medium,3,492.09,-0.24,0.10,2014-12-08,New York
CA-2016-100940,CV-12805,Cynthia Voltz,Corporate,Office Supplies,Paper,West,LATAM,Standard Class,High,7,2828.00,963.18,0.00,2014-03-03,Virginia
CA-2016-100941,MA-17560,Matt Abelman,Consumer,Office Supplies,Labels,East,US,Same Day,Medium,11,420.42,70.40,0.00,2016-09-24,New York
CA-2014-100942,EH-13945,Eric Hoffmann,Home Office,Office Supplies,Storage,Central,LATAM,Same Day,Low,8,3561.84,437.35,0.10,2014-03-16,Pennsylvania
CA-2015-100943,LC-16885,Lena Creighton,Consumer,Office Supplies,Appliances,Central,EU,First Class,Critical,10,4149.70,-806.91,0.00,2014-11-27,Washington
CA-2014-100944,LC-16885,Lena Creighton,Home Office,Office Supplies,Binders,West,EU,First Class,Low,4,1550.52,-154.26,0.10,2014-04-14,Illinois
CA-2014-100945,KB-16585,Ken Black,Corporate,Furniture,Chairs,West,EU,Same Day,Low,4,619.80,89.35,0.30,2014-08-27,Pennsylvania
CA-2015-100946,CG-12520,Claire Gute,Home Office,Office Supplies,Envelopes,West,US,Second Class,Low,7,205.52,-49.43,0.30,2014-07-30,Texas
CA-2014-100947,HP-14815,Harold Pawlan,Home Office,Furniture,Tables,Central,LATAM,First Class,Low,12,3652.80,-475.47,0.20,2014-08-04,Ohio
CA-2015-100948,CG-12520,Claire Gute,Consumer,Furniture,Tables,South,APAC,Second Class,Low,13,2767.83,84.54,0.00,2016-08-26,Pennsylvania
CA-2014-100949,MA-17560,Matt Abelman,Consumer,Furniture,Furnishings,West,EU,Second Class,Medium,12,3905.28,-1446.94,0.20,2016-05-17,Ohio
CA-2014-100950,DV-13045,Darrin Van Huff,Corporate,Furniture,Chairs,East,EU,Second Class,Medium,14,5197.22,-823.20,0.20,2015-03-01,Illinois
CA-2015-100951,BH-11710,Brosina Hoffman,Home Office,Furniture,Bookcases,Central,US,Standard Class,High,8,848.16,-79.34,0.30,2016-07-19,California
CA-2016-100952,MA-17560,Matt Abelman,Consumer,Furniture,Chairs,East,US,Standard Class,High,7,196.14,-0.86,0.30,2016-01-10,Washington
CA-2016-100953,SO-20335,Sean O'Donnell,Corporate,Office Supplies,Art,East,US,First Class,Critical,2,969.04,134.88,0.30,2016-05-26,Ohio
CA-2015-100954,AG-10270,Alejandro Grove,Corporate,Furniture,Furnishings,East,EU,Second Class,Medium,11,2995.19,-645.52,0.45,2014-04-09,Texas
CA-2014-100955,PK-19075,Pete Kriz,Consumer,Technology,Accessories,East,APAC,Second Class,High,12,623.04,-197.20,0.30,2015-09-22,Illinois
CA-2014-100956,TB-21520,Tracy Blumstein,Home Office,Technology,Machines,West,LATAM,Standard Class,Medium,13,5853.51,-735.71,0.20,2015-11-09,Texas
CA-2016-100957,CG-12520,Claire Gute,Corporate,Furniture,Bookcases,South,APAC,Second Class,Critical,14,5577.74,-234.84,0.10,2014-01-12,Ohio
CA-2015-100958,HP-14815,Harold Pawlan,Corporate,Office Supplies,Fasteners,East,APAC,First Class,Critical,9,2004.57,52.22,0.20,2015-06-11,Virginia
CA-2015-100959,TB-21520,Tracy Blumstein,Corporate,Technology,Accessories,West,EU,Standard Class,Medium,11,4717.13,-2260.16,0.45,2016-03-11,Ohio
CA-2014-100960,BH-11710,Brosina Hoffman,Home Office,Furniture,Furnishings,East,LATAM,Second Class,Medium,3,1311.87,-138.84,0.20,2015-07-21,Washington
CA-2016-100961,CG-12520,Claire Gute,Consumer,Furniture,Furnishings,Central,EU,Second Class,High,9,2722.14,179.32,0.10,2015-06-28,Texas
CA-2016-100962,BH-11710,Brosina Hoffman,Consumer,Technology,Copiers,South,EU,First Class,Low,11,3508.78,-1764.68,0.45,2016-08-10,Pennsylvania
CA-2015-100963,ZD-21925,Zuschuss Donatelli,Consumer,Office Supplies,Supplies,West,APAC,First Class,Medium,7,3131.80,-910.57,0.30,2016-01-09,North Carolina
CA-2014-100964,RA-19885,Ruben Ausman,Corporate,Furniture,Bookcases,East,LATAM,Same Day,Medium,13,2705.82,34.11,0.10,2014-06-14,Washington
CA-2016-100965,SF-20065,Sandra Flanagan,Home Office,Furniture,Chairs,East,EU,Same Day,Medium,5,372.60,-156.40,0.30,2016-01-28,Florida
CA-2015-100966,KB-16585,Ken Black,Consumer,Furniture,Bookcases,South,APAC,Standard Class,Critical,9,1431.18,431.61,0.00,2015-09-05,Texas
CA-2015-100967,SO-20335,Sean O'Donnell,Consumer,Technology,Machines,South,LATAM,Second Class,Critical,5,2375.00,113.94,0.00,2016-07-01,Florida
CA-2015-100968,PK-19075,Pete Kriz,Consumer,Technology,Accessories,South,LATAM,Same Day,Low,2,997.62,-26.11,0.45,2016-06-04,New York
CA-2015-100969,AG-10270,Alejandro Grove,Corporate,Technology,Machines,West,US,Standard Class,Critical,5,1609.65,-204.80,0.20,2016-05-06,Washington
CA-2016-100970,LC-16885,Lena Creighton,Corporate,Office Supplies,Envelopes,South,LATAM,Standard Class,Low,10,2197.10,-730.37,0.20,2016-03-10,North Carolina
CA-2016-100971,CV-12805,Cynthia Voltz,Home Office,Furniture,Bookcases,South,LATAM,Standard Class,High,2,967.06,-63.39,0.10,2015-11-20,Ohio
CA-2014-100972,TB-21520,Tracy Blumstein,Home Office,Technology,Accessories,East,US,First Class,Low,7,2852.57,-185.72,0.30,2014-01-27,Florida
CA-2015-100973,EH-13945,Eric Hoffmann,Consumer,Furniture,Tables,Central,LATAM,Standard Class,High,14,6244.28,823.87,0.20,2014-12-19,Ohio
CA-2015-100974,CV-12805,Cynthia Voltz,Corporate,Office Supplies,Binders,East,LATAM,Standard Class,High,4,1125.80,-257.37,0.45,2016-01-29,Illinois
CA-2016-100975,RA-19885,Ruben Ausman,Corporate,Technology,Copiers,Central,LATAM,Second Class,Critical,6,2491.20,982.06,0.00,2014-04-03,Washington
CA-2014-100976,AG-10270,Alejandro Grove,Consumer,Technology,Phones,Central,US,Standard Class,Medium,6,1030.92,84.80,0.30,2016-02-12,North Carolina
CA-2014-100977,ZD-21925,Zuschuss Donatelli,Consumer,Technology,Machines,West,US,Same Day,High,13,3668.08,-151.56,0.10,2015-12-14,Texas
CA-2016-100978,KB-16585,Ken Black,Corporate,Technology,Machines,West,APAC,Second Class,Critical,7,495.95,-214.57,0.30,2016-09-06,California
CA-2016-100979,PK-19075,Pete Kriz,Consumer,Technology,Copiers,East,EU,Same Day,Medium,11,5460.18,662.98,0.00,2016-05-03,Texas
CA-2016-100980,CG-12520,Claire Gute,Home Office,Office Supplies,Envelopes,East,LATAM,Second Class,Critical,1,429.48,19.18,0.30,2015-03-01,North Carolina
CA-2015-100981,EB-13870,Emily Burns,Corporate,Technology,Machines,Central,EU,First Class,High,12,4792.92,585.82,0.20,2014-09-27,New York
CA-2016-100982,AA-10315,Alex Avila,Home Office,Office Supplies,Envelopes,South,APAC,Standard Class,Medium,13,3528.85,-837.03,0.10,2016-07-28,Illinois
CA-2015-100983,CV-12805,Cynthia Voltz,Home Office,Technology,Copiers,South,US,Second Class,Low,8,1105.76,109.64,0.00,2015-03-25,Virginia
CA-2014-100984,TB-21520,Tracy Blumstein,Home Office,Technology,Accessories,Central,APAC,Standard Class,Critical,6,1445.58,-373.75,0.10,2014-12-29,Pennsylvania
CA-2015-100985,AA-10315,Alex Avila,Consumer,Office Supplies,Envelopes,South,EU,First Class,Low,11,2516.80,-495.35,0.45,2014-11-08,North Carolina
CA-2015-100986,DV-13045,Darrin Van Huff,Home Office,Technology,Machines,East,EU,Second Class,Medium,10,642.40,127.84,0.00,2015-06-27,Texas
CA-2016-100987,CG-12520,Claire Gute,Home Office,Technology,Phones,South,LATAM,Same Day,Critical,12,769.80,-106.84,0.00,2015-02-18,Texas
CA-2014-100988,KB-16585,Ken Black,Consumer,Furniture,Bookcases,Central,LATAM,Second Class,Medium,5,904.00,64.54,0.30,2015-05-27,Illinois
CA-2016-100989,CV-12805,Cynthia Voltz,Consumer,Technology,Accessories,West,APAC,Standard Class,Medium,6,1371.66,192.74,0.00,2014-01-21,California
CA-2016-100990,GH-14410,Gary Hansen,Corporate,Furniture,Bookcases,West,EU,Second Class,Critical,6,1172.70,375.29,0.00,2015-08-05,Texas
CA-2014-100991,SN-20710,Stephanie Phelps,Corporate,Furniture,Furnishings,East,EU,Same Day,Low,2,873.38,78.44,0.10,2015-08-11,North Carolina
CA-2014-100992,DV-13045,Darrin Van Huff,Home Office,Technology,Accessories,East,US,Same Day,Medium,13,6076.85,-2005.03,0.20,2015-12-01,North Carolina
CA-2015-100993,AA-10315,Alex Avila,Consumer,Technology,Machines,West,APAC,Second Class,High,8,3717.28,-406.48,0.45,2016-03-13,Texas
CA-2015-100994,PK-19075,Pete Kriz,Home Office,Office Supplies,Envelopes,West,US,First Class,Critical,13,2666.56,-965.01,0.20,2016-08-01,Virginia
CA-2015-100995,CV-12805,Cynthia Voltz,Corporate,Furniture,Furnishings,South,LATAM,Standard Class,Critical,6,432.36,-47.38,0.10,2015-10-04,California
CA-2015-100996,MA-17560,Matt Abelman,Home Office,Furniture,Furnishings,West,US,Second Class,Low,9,2201.67,-663.07,0.30,2016-03-16,Florida
CA-2015-100997,LC-16885,Lena Creighton,Corporate,Technology,Copiers,East,APAC,Standard Class,Critical,11,1762.86,259.65,0.00,2014-02-18,Virginia
CA-2014-100998,GH-14410,Gary Hansen,Consumer,Furniture,Furnishings,Central,US,Second Class,Critical,11,3862.10,-910.98,0.10,2016-08-30,Washington
CA-2015-100999,LC-16885,Lena Creighton,Consumer,Technology,Accessories,East,APAC,Second Class,Critical,1,461.43,131.60,0.10,2014-04-30,Washington
CA-2015-101000,SF-20065,Sandra Flanagan,Home Office,Office Supplies,Appliances,Central,EU,First Class,Critical,3,225.39,23.47,0.10,2014-09-22,California
CA-2015-101001,EH-13945,Eric Hoffmann,Home Office,Office Supplies,Paper,West,LATAM,Standard Class,Critical,5,2110.50,487.25,0.10,2015-05-15,Texas
CA-2015-101002,PK-19075,Pete Kriz,Consumer,Furniture,Bookcases,Central,LATAM,First Class,High,2,167.34,-76.44,0.30,2015-07-04,Florida
CA-2015-101003,LC-16885,Lena Creighton,Consumer,Office Supplies,Art,East,US,Same Day,Critical,13,833.30,264.69,0.10,2015-07-23,New York
CA-2014-101004,BH-11710,Brosina Hoffman,Consumer,Furniture,Bookcases,South,APAC,Same Day,Medium,14,2759.26,815.78,0.00,2016-04-05,Ohio
CA-2014-101005,RA-19885,Ruben Ausman,Corporate,Furniture,Chairs,Central,EU,First Class,Critical,13,1419.08,-527.27,0.20,2014-01-15,Washington
CA-2014-101006,CV-12805,Cynthia Voltz,Home Office,Furniture,Tables,East,APAC,Same Day,Low,7,565.46,-40.35,0.20,2014-08-19,Ohio
CA-2014-101007,SO-20335,Sean O'Donnell,Home Office,Furniture,Furnishings,West,LATAM,Standard Class,Medium,9,762.66,-17.76,0.45,2014-02-28,Illinois
CA-2014-101008,SF-20065,Sandra Flanagan,Corporate,Furniture,Chairs,West,EU,Standard Class,Low,2,687.48,32.85,0.00,2015-07-31,California
CA-2014-101009,CV-12805,Cynthia Voltz,Home Office,Office Supplies,Paper,South,APAC,First Class,Critical,5,1721.90,-357.66,0.30,2016-02-06,Ohio
CA-2015-101010,AA-10315,Alex Avila,Corporate,Office Supplies,Supplies,East,APAC,Standard Class,Critical,6,694.80,9.80,0.20,2014-06-28,Florida
CA-2014-101011,AA-10315,Alex Avila,Home Office,Furniture,Tables,Central,EU,Same Day,Critical,7,2497.53,-240.78,0.45,2015-02-16,Pennsylvania
CA-2016-101012,TB-21520,Tracy Blumstein,Corporate,Technology,Phones,East,EU,Second Class,Medium,8,3811.44,-1005.02,0.30,2014-11-30,Washington
CA-2014-101013,LC-16885,Lena Creighton,Corporate,Furniture,Furnishings,East,LATAM,Standard Class,Critical,8,2210.88,-566.80,0.30,2014-11-11,Florida
CA-2015-101014,RA-19885,Ruben Ausman,Home Office,Office Supplies,Appliances,South,EU,Same Day,Low,4,450.00,-32.20,0.45,2015-11-07,Washington
CA-2015-101015,EB-13870,Emily Burns,Home Office,Technology,Copiers,East,EU,Same Day,High,5,2459.50,-368.91,0.45,2015-10-19,Ohio
CA-2016-101016,PK-19075,Pete Kriz,Home Office,Technology,Copiers,West,US,Standard Class,Low,13,6057.61,-19.79,0.20,2016-02-21,California
CA-2014-101017,CG-12520,Claire Gute,Corporate,Furniture,Furnishings,West,APAC,First Class,Critical,14,693.28,-185.83,0.20,2014-06-04,Ohio
CA-2014-101018,KB-16585,Ken Black,Consumer,Technology,Copiers,South,US,Same Day,Medium,5,775.50,-423.52,0.45,2016-06-20,Virginia
CA-2014-101019,SN-20710,Stephanie Phelps,Corporate,Technology,Phones,West,US,Second Class,Critical,12,5900.76,1973.69,0.10,2015-11-11,Ohio
CA-2016-101020,EB-13870,Emily Burns,Consumer,Office Supplies,Binders,South,US,Same Day,High,13,193.44,39.68,0.20,2015-08-22,Illinois
CA-2014-101021,SO-20335,Sean O'Donnell,Consumer,Office Supplies,Art,East,APAC,First Class,Low,3,215.40,8.68,0.20,2016-07-27,Illinois
CA-2015-101022,RA-19885,Ruben Ausman,Consumer,Office Supplies,Appliances,Central,US,Same Day,High,10,4460.70,645.04,0.30,2015-01-09,Texas
CA-2014-101023,DV-13045,Darrin Van Huff,Corporate,Technology,Copiers,South,US,First Class,Low,12,1881.36,277.50,0.30,2014-12-12,Texas
CA-2016-101024,RA-19885,Ruben Ausman,Home Office,Furniture,Bookcases,Central,LATAM,First Class,High,5,967.15,-244.68,0.30,2014-02-06,Virginia
CA-2015-101025,EH-13945,Eric Hoffmann,Corporate,Office Supplies,Labels,West,LATAM,Standard Class,High,3,1415.22,-57.96,0.20,2015-05-16,Virginia
CA-2014-101026,BH-11710,Brosina Hoffman,Consumer,Furniture,Chairs,East,US,Standard Class,Low,13,4968.86,-1250.32,0.10,2015-01-18,California
CA-2016-101027,KB-16585,Ken Black,Consumer,Technology,Accessories,West,US,Second Class,Medium,3,880.38,-79.10,0.30,2014-12-05,New York
CA-2014-101028,IM-15070,Irene Maddox,Corporate,Furniture,Bookcases,Central,EU,Same Day,Medium,1,219.32,-35.83,0.10,2016-01-05,Ohio
CA-2015-101029,RA-19885,Ruben Ausman,Consumer,Technology,Copiers,West,US,Second Class,Medium,8,1180.72,-103.60,0.45,2014-03-04,Florida
CA-2015-101030,AA-10315,Alex Avila,Consumer,Technology,Copiers,East,LATAM,First Class,Critical,12,796.68,-61.88,0.00,2016-05-18,Virginia
CA-2014-101031,CV-12805,Cynthia Voltz,Home Office,Office Supplies,Envelopes,Central,APAC,Second Class,Low,7,904.54,70.59,0.20,2015-06-28,California
CA-2016-101032,SO-20335,Sean O'Donnell,Corporate,Office Supplies,Labels,West,US,First Class,High,12,418.80,-187.64,0.30,2016-02-22,North Carolina
CA-2015-101033,SO-20335,Sean O'Donnell,Corporate,Technology,Machines,South,APAC,Same Day,High,12,5047.92,-1348.94,0.30,2016-04-10,Virginia
CA-2015-101034,HP-14815,Harold Pawlan,Corporate,Furniture,Chairs,South,LATAM,Same Day,Medium,1,346.98,-68.63,0.30,2015-04-18,Texas
CA-2016-101035,EB-13870,Emily Burns,Consumer,Office Supplies,Appliances,South,APAC,Standard Class,Critical,14,1036.28,-157.57,0.20,2016-06-10,Texas
CA-2015-101036,AA-10315,Alex Avila,Consumer,Technology,Copiers,West,LATAM,Same Day,Medium,4,207.80,-40.11,0.30,2014-10-05,Florida
CA-2014-101037,SN-20710,Stephanie Phelps,Corporate,Office Supplies,Envelopes,West,APAC,Standard Class,Low,4,983.32,-215.00,0.30,2016-08-28,Illinois
CA-2015-101038,MA-17560,Matt Abelman,Consumer,Technology,Machines,Central,EU,First Class,High,3,364.20,8.14,0.30,2015-03-03,North Carolina
CA-2016-101039,EH-13945,Eric Hoffmann,Consumer,Technology,Accessories,Central,LATAM,Standard Class,Low,10,690.70,-123.14,0.20,2015-01-18,Ohio
CA-2015-101040,SF-20065,Sandra Flanagan,Home Office,Office Supplies,Envelopes,South,APAC,First Class,High,4,1890.28,551.20,0.10,2016-07-13,Washington
CA-2015-101041,AA-10315,Alex Avila,Home Office,Office Supplies,Envelopes,South,US,First Class,Low,12,3581.40,818.92,0.10,2014-09-13,Pennsylvania
CA-2016-101042,AA-10315,Alex Avila,Corporate,Technology,Machines,West,LATAM,Same Day,Medium,2,533.94,-57.83,0.30,2016-07-01,Florida
